HP:0000001	{'id': 'HP:0000001', 'label': 'All'}
HP:0011659	{'id': 'HP:0011659', 'label': 'Tetralogy of Fallot with absent pulmonary valve'}
HP:0011676	{'id': 'HP:0011676', 'label': 'Tetralogy of Fallot with absent subarterial conus'}
HP:0011677	{'id': 'HP:0011677', 'label': 'Tetralogy of Fallot with atrioventricular canal defect'}
HP:0011679	{'id': 'HP:0011679', 'label': 'Tetralogy of Fallot with pulmonary stenosis'}
HP:0012516	{'id': 'HP:0012516', 'label': 'Tetralogy of Fallot with pulmonary atresia'}
HP:0001638	{'id': 'HP:0001638', 'label': 'Cardiomyopathy'}
HP:0001685	{'id': 'HP:0001685', 'label': 'Myocardial fibrosis'}
HP:0001700	{'id': 'HP:0001700', 'label': 'Myocardial necrosis'}
HP:0003338	{'id': 'HP:0003338', 'label': 'Focal necrosis of right ventricular muscle cells'}
HP:0012819	{'id': 'HP:0012819', 'label': 'Myocarditis'}
HP:0030681	{'id': 'HP:0030681', 'label': 'Abnormal morphology of myocardial trabeculae'}
HP:0030843	{'id': 'HP:0030843', 'label': 'Cardiac amyloidosis'}
HP:0031316	{'id': 'HP:0031316', 'label': 'Abnormal ventricular myocardium morphology'}
HP:0031317	{'id': 'HP:0031317', 'label': 'Fatty replacement of ventricular myocardial tissue'}
HP:0031318	{'id': 'HP:0031318', 'label': 'Myofiber disarray'}
HP:0031321	{'id': 'HP:0031321', 'label': 'Myocardial immune cell infiltration'}
HP:0001639	{'id': 'HP:0001639', 'label': 'Hypertrophic cardiomyopathy'}
HP:0001644	{'id': 'HP:0001644', 'label': 'Dilated cardiomyopathy'}
HP:0001723	{'id': 'HP:0001723', 'label': 'Restrictive cardiomyopathy'}
HP:0005152	{'id': 'HP:0005152', 'label': 'Histiocytoid cardiomyopathy'}
HP:0011663	{'id': 'HP:0011663', 'label': 'Right ventricular cardiomyopathy'}
HP:0011665	{'id': 'HP:0011665', 'label': 'Takotsubo cardiomyopathy'}
HP:0012817	{'id': 'HP:0012817', 'label': 'Noncompaction cardiomyopathy'}
HP:0200127	{'id': 'HP:0200127', 'label': 'Atrial cardiomyopathy'}
HP:0001670	{'id': 'HP:0001670', 'label': 'Asymmetric septal hypertrophy'}
HP:0005157	{'id': 'HP:0005157', 'label': 'Concentric hypertrophic cardiomyopathy'}
HP:0031992	{'id': 'HP:0031992', 'label': 'Apical hypertrophic cardiomyopathy'}
HP:0001641	{'id': 'HP:0001641', 'label': 'Abnormal pulmonary valve morphology'}
HP:0005134	{'id': 'HP:0005134', 'label': 'Absence of the pulmonary valve'}
HP:0005148	{'id': 'HP:0005148', 'label': 'Pulmonary valve defects'}
HP:0005164	{'id': 'HP:0005164', 'label': 'Dysplastic pulmonary valve'}
HP:0006691	{'id': 'HP:0006691', 'label': 'Pulmonic valve myxoma'}
HP:0010882	{'id': 'HP:0010882', 'label': 'Pulmonary valve atresia'}
HP:0031566	{'id': 'HP:0031566', 'label': 'Abnormal pulmonary valve cusp morphology'}
HP:0001642	{'id': 'HP:0001642', 'label': 'Pulmonic stenosis'}
HP:0001643	{'id': 'HP:0001643', 'label': 'Patent ductus arteriosus'}
HP:0011648	{'id': 'HP:0011648', 'label': 'Patent ductus arteriosus after birth at term'}
HP:0011649	{'id': 'HP:0011649', 'label': 'Patent ductus arteriosus after premature birth'}
HP:0011650	{'id': 'HP:0011650', 'label': 'Bilateral ductus arteriosus'}
HP:0001645	{'id': 'HP:0001645', 'label': 'Sudden cardiac death'}
HP:0001646	{'id': 'HP:0001646', 'label': 'Abnormal aortic valve morphology'}
HP:0004380	{'id': 'HP:0004380', 'label': 'Aortic valve calcification'}
HP:0005176	{'id': 'HP:0005176', 'label': 'Dysplastic aortic valve'}
HP:0010883	{'id': 'HP:0010883', 'label': 'Aortic valve atresia'}
HP:0025578	{'id': 'HP:0025578', 'label': 'Aortic valve prolapse'}
HP:0031567	{'id': 'HP:0031567', 'label': 'Abnormal aortic valve cusp morphology'}
HP:0001647	{'id': 'HP:0001647', 'label': 'Bicuspid aortic valve'}
HP:0031117	{'id': 'HP:0031117', 'label': 'Purely bicuspid aortic valve'}
HP:0031118	{'id': 'HP:0031118', 'label': 'Single raphe bicuspid aortic valve'}
HP:0031122	{'id': 'HP:0031122', 'label': 'Two-raphe bicuspid aortic valve'}
HP:0001648	{'id': 'HP:0001648', 'label': 'Cor pulmonale'}
HP:0001649	{'id': 'HP:0001649', 'label': 'Tachycardia'}
HP:0004755	{'id': 'HP:0004755', 'label': 'Supraventricular tachycardia'}
HP:0004756	{'id': 'HP:0004756', 'label': 'Ventricular tachycardia'}
HP:0006688	{'id': 'HP:0006688', 'label': 'Paroxysmal tachycardia'}
HP:0001650	{'id': 'HP:0001650', 'label': 'Aortic valve stenosis'}
HP:0001651	{'id': 'HP:0001651', 'label': 'Dextrocardia'}
HP:0001696	{'id': 'HP:0001696', 'label': 'Situs inversus totalis'}
HP:0001653	{'id': 'HP:0001653', 'label': 'Mitral regurgitation'}
HP:0005146	{'id': 'HP:0005146', 'label': 'Cardiac valve calcification'}
HP:0006705	{'id': 'HP:0006705', 'label': 'Abnormal atrioventricular valve morphology'}
HP:0001657	{'id': 'HP:0001657', 'label': 'Prolonged QT interval'}
HP:0005184	{'id': 'HP:0005184', 'label': 'Prolonged QTc interval'}
HP:0001658	{'id': 'HP:0001658', 'label': 'Myocardial infarction'}
HP:0001659	{'id': 'HP:0001659', 'label': 'Aortic regurgitation'}
HP:0001660	{'id': 'HP:0001660', 'label': 'Truncus arteriosus'}
HP:0004384	{'id': 'HP:0004384', 'label': 'Type I truncus arteriosus'}
HP:0011608	{'id': 'HP:0011608', 'label': 'Type II truncus arteriosus'}
HP:0011609	{'id': 'HP:0011609', 'label': 'Type III truncus arteriosus'}
HP:0011610	{'id': 'HP:0011610', 'label': 'Type IV truncus arteriosus'}
HP:0001662	{'id': 'HP:0001662', 'label': 'Bradycardia'}
HP:0001688	{'id': 'HP:0001688', 'label': 'Sinus bradycardia'}
HP:0001663	{'id': 'HP:0001663', 'label': 'Ventricular fibrillation'}
HP:0001664	{'id': 'HP:0001664', 'label': 'Torsade de pointes'}
HP:0001667	{'id': 'HP:0001667', 'label': 'Right ventricular hypertrophy'}
HP:0001669	{'id': 'HP:0001669', 'label': 'Transposition of the great arteries'}
HP:0031348	{'id': 'HP:0031348', 'label': 'Dextrotransposition of the great arteries'}
HP:0031349	{'id': 'HP:0031349', 'label': 'Levotransposition of the great arteries'}
HP:0006695	{'id': 'HP:0006695', 'label': 'Atrioventricular canal defect'}
HP:0010438	{'id': 'HP:0010438', 'label': 'Abnormal ventricular septum morphology'}
HP:0011994	{'id': 'HP:0011994', 'label': 'Abnormal atrial septum morphology'}
HP:0001674	{'id': 'HP:0001674', 'label': 'Complete atrioventricular canal defect'}
HP:0001677	{'id': 'HP:0001677', 'label': 'Coronary artery atherosclerosis'}
HP:0004761	{'id': 'HP:0004761', 'label': 'Post-angioplasty coronary artery restenosis'}
HP:0005181	{'id': 'HP:0005181', 'label': 'Premature coronary artery atherosclerosis'}
HP:0012436	{'id': 'HP:0012436', 'label': 'Nonocclusive coronary artery atherosclerosis'}
HP:0001678	{'id': 'HP:0001678', 'label': 'Atrioventricular block'}
HP:0001709	{'id': 'HP:0001709', 'label': 'Third degree atrioventricular block'}
HP:0006681	{'id': 'HP:0006681', 'label': 'Absent atrioventricular node'}
HP:0011705	{'id': 'HP:0011705', 'label': 'First degree atrioventricular block'}
HP:0011706	{'id': 'HP:0011706', 'label': 'Second degree atrioventricular block'}
HP:0001679	{'id': 'HP:0001679', 'label': 'Abnormal aortic morphology'}
HP:0001680	{'id': 'HP:0001680', 'label': 'Coarctation of aorta'}
HP:0002623	{'id': 'HP:0002623', 'label': 'Overriding aorta'}
HP:0002647	{'id': 'HP:0002647', 'label': 'Aortic dissection'}
HP:0004942	{'id': 'HP:0004942', 'label': 'Aortic aneurysm'}
HP:0004963	{'id': 'HP:0004963', 'label': 'Calcification of the aorta'}
HP:0006687	{'id': 'HP:0006687', 'label': 'Aortic tortuosity'}
HP:0011627	{'id': 'HP:0011627', 'label': 'Aorto-ventricular tunnel'}
HP:0012303	{'id': 'HP:0012303', 'label': 'Abnormal aortic arch morphology'}
HP:0012397	{'id': 'HP:0012397', 'label': 'Aortic atherosclerotic lesion'}
HP:0025494	{'id': 'HP:0025494', 'label': 'Coated aorta'}
HP:0031648	{'id': 'HP:0031648', 'label': 'Penetrating aortic ulcer'}
HP:0031649	{'id': 'HP:0031649', 'label': 'Aortic rupture'}
HP:0031784	{'id': 'HP:0031784', 'label': 'Abnormal ascending aorta morphology'}
HP:0031834	{'id': 'HP:0031834', 'label': 'Aortopulmonary collateral arteries'}
HP:0031934	{'id': 'HP:0031934', 'label': 'Abnormal descending aorta morphology'}
HP:0032079	{'id': 'HP:0032079', 'label': 'Medial degeneration'}
HP:0004974	{'id': 'HP:0004974', 'label': 'Coarctation of abdominal aorta'}
HP:0012305	{'id': 'HP:0012305', 'label': 'Coarctation of the descending aortic arch'}
HP:0031053	{'id': 'HP:0031053', 'label': 'Coarctation in the transverse aortic arch'}
HP:0031054	{'id': 'HP:0031054', 'label': 'Long segment coarctation of the aorta'}
HP:0001681	{'id': 'HP:0001681', 'label': 'Angina pectoris'}
HP:0001682	{'id': 'HP:0001682', 'label': 'Subvalvular aortic stenosis'}
HP:0001691	{'id': 'HP:0001691', 'label': 'Muscular subvalvular aortic stenosis'}
HP:0005174	{'id': 'HP:0005174', 'label': 'Membranous subvalvular aortic stenosis'}
HP:0001683	{'id': 'HP:0001683', 'label': 'Ectopia cordis'}
HP:0011582	{'id': 'HP:0011582', 'label': 'Abdominal ectopia cordis'}
HP:0011583	{'id': 'HP:0011583', 'label': 'Cervical ectopia cordis'}
HP:0011584	{'id': 'HP:0011584', 'label': 'Thoracocervical ectopia cordis'}
HP:0011585	{'id': 'HP:0011585', 'label': 'Thoracic ectopia cordis'}
HP:0011586	{'id': 'HP:0011586', 'label': 'Thoracoabdominal ectopia cordis'}
HP:0031328	{'id': 'HP:0031328', 'label': 'Perivascular cardiac fibrosis'}
HP:0031329	{'id': 'HP:0031329', 'label': 'Interstitial cardiac fibrosis'}
HP:0001692	{'id': 'HP:0001692', 'label': 'Atrial arrhythmia'}
HP:0004749	{'id': 'HP:0004749', 'label': 'Atrial flutter'}
HP:0005110	{'id': 'HP:0005110', 'label': 'Atrial fibrillation'}
HP:0011699	{'id': 'HP:0011699', 'label': 'Atrial reentry tachycardia'}
HP:0011700	{'id': 'HP:0011700', 'label': 'Automatic atrial tachycardia'}
HP:0011701	{'id': 'HP:0011701', 'label': 'Multifocal atrial tachycardia'}
HP:0011725	{'id': 'HP:0011725', 'label': 'Chaotic multifocal atrial tachycardia'}
HP:0001693	{'id': 'HP:0001693', 'label': 'Cardiac shunt'}
HP:0001694	{'id': 'HP:0001694', 'label': 'Right-to-left shunt'}
HP:0012382	{'id': 'HP:0012382', 'label': 'Left-to-right shunt'}
HP:0012383	{'id': 'HP:0012383', 'label': 'Bidirectional shunt'}
HP:0001695	{'id': 'HP:0001695', 'label': 'Cardiac arrest'}
HP:0031628	{'id': 'HP:0031628', 'label': 'Aborted sudden cardiac death'}
HP:0001698	{'id': 'HP:0001698', 'label': 'Pericardial effusion'}
HP:0001701	{'id': 'HP:0001701', 'label': 'Pericarditis'}
HP:0005132	{'id': 'HP:0005132', 'label': 'Pericardial constriction'}
HP:0005183	{'id': 'HP:0005183', 'label': 'Pericardial lymphangiectasia'}
HP:0011628	{'id': 'HP:0011628', 'label': 'Congenital defect of the pericardium'}
HP:0100004	{'id': 'HP:0100004', 'label': 'Pericardial mesothelioma'}
HP:0011851	{'id': 'HP:0011851', 'label': 'Hemopericardium'}
HP:0011852	{'id': 'HP:0011852', 'label': 'Chylopericardium'}
HP:0011853	{'id': 'HP:0011853', 'label': 'Serous pericardial effusion'}
HP:0001699	{'id': 'HP:0001699', 'label': 'Sudden death'}
HP:0033258	{'id': 'HP:0033258', 'label': 'Sudden unexpected death in epilepsy'}
HP:0002563	{'id': 'HP:0002563', 'label': 'Constrictive pericarditis'}
HP:0001702	{'id': 'HP:0001702', 'label': 'Abnormal tricuspid valve morphology'}
HP:0001704	{'id': 'HP:0001704', 'label': 'Tricuspid valve prolapse'}
HP:0010316	{'id': 'HP:0010316', 'label': 'Ebstein anomaly of the tricuspid valve'}
HP:0011573	{'id': 'HP:0011573', 'label': 'Hypoplastic tricuspid valve'}
HP:0011575	{'id': 'HP:0011575', 'label': 'Imperforate tricuspid valve'}
HP:0011662	{'id': 'HP:0011662', 'label': 'Tricuspid atresia'}
HP:0030732	{'id': 'HP:0030732', 'label': 'Dysplastic tricuspid valve'}
HP:0031441	{'id': 'HP:0031441', 'label': 'Abnormal tricuspid valve annulus morphology'}
HP:0031442	{'id': 'HP:0031442', 'label': 'Abnormal tricuspid chordae tendinae morphology'}
HP:0031443	{'id': 'HP:0031443', 'label': 'Abnormal tricuspid valve leaflet morphology'}
HP:0001705	{'id': 'HP:0001705', 'label': 'Right ventricular outlet tract obstruction'}
HP:0001706	{'id': 'HP:0001706', 'label': 'Endocardial fibroelastosis'}
HP:0001707	{'id': 'HP:0001707', 'label': 'Abnormal right ventricle morphology'}
HP:0004762	{'id': 'HP:0004762', 'label': 'Hypoplasia of right ventricle'}
HP:0005133	{'id': 'HP:0005133', 'label': 'Right ventricular dilatation'}
HP:0030740	{'id': 'HP:0030740', 'label': 'Anomalous muscle bundle of the right ventricle'}
HP:0001708	{'id': 'HP:0001708', 'label': 'Right ventricular failure'}
HP:0005170	{'id': 'HP:0005170', 'label': 'Complete heart block with broad QRS complexes'}
HP:0005178	{'id': 'HP:0005178', 'label': 'Complete heart block with narrow QRS complexes'}
HP:0001710	{'id': 'HP:0001710', 'label': 'Conotruncal defect'}
HP:0001719	{'id': 'HP:0001719', 'label': 'Double outlet right ventricle'}
HP:0001711	{'id': 'HP:0001711', 'label': 'Abnormal left ventricle morphology'}
HP:0001712	{'id': 'HP:0001712', 'label': 'Left ventricular hypertrophy'}
HP:0011103	{'id': 'HP:0011103', 'label': 'Abnormal left ventricular outflow tract morphology'}
HP:0011581	{'id': 'HP:0011581', 'label': 'Double outlet left ventricle'}
HP:0025445	{'id': 'HP:0025445', 'label': 'Morphological abnormality of the papillary muscles'}
HP:0005129	{'id': 'HP:0005129', 'label': 'Congenital hypertrophy of left ventricle'}
HP:0001714	{'id': 'HP:0001714', 'label': 'Ventricular hypertrophy'}
HP:0001750	{'id': 'HP:0001750', 'label': 'Single ventricle'}
HP:0006690	{'id': 'HP:0006690', 'label': 'Myocardial calcification'}
HP:0006693	{'id': 'HP:0006693', 'label': 'Myocardial steatosis'}
HP:0006698	{'id': 'HP:0006698', 'label': 'Dilatation of the ventricular cavity'}
HP:0100571	{'id': 'HP:0100571', 'label': 'Cardiac diverticulum'}
HP:0200128	{'id': 'HP:0200128', 'label': 'Biventricular hypertrophy'}
HP:0001716	{'id': 'HP:0001716', 'label': 'Wolff-Parkinson-White syndrome'}
HP:0001717	{'id': 'HP:0001717', 'label': 'Coronary artery calcification'}
HP:0001718	{'id': 'HP:0001718', 'label': 'Mitral stenosis'}
HP:0011570	{'id': 'HP:0011570', 'label': 'Congenital mitral stenosis'}
HP:0011651	{'id': 'HP:0011651', 'label': 'Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis'}
HP:0011652	{'id': 'HP:0011652', 'label': 'Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis'}
HP:0011653	{'id': 'HP:0011653', 'label': 'Double outlet right ventricle with non-committed ventricular septal defect and pulmonary stenosis'}
HP:0011654	{'id': 'HP:0011654', 'label': 'Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis'}
HP:0011655	{'id': 'HP:0011655', 'label': 'Double outlet right ventricle with subaortic ventricular septal defect and pulmonary stenosis'}
HP:0011656	{'id': 'HP:0011656', 'label': 'Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis'}
HP:0011657	{'id': 'HP:0011657', 'label': 'Double outlet right ventricle with subpulmonary ventricular septal defect and pulmonary stenosis'}
HP:0011658	{'id': 'HP:0011658', 'label': 'Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis'}
HP:0001727	{'id': 'HP:0001727', 'label': 'Thromboembolic stroke'}
HP:0001732	{'id': 'HP:0001732', 'label': 'Abnormality of the pancreas'}
HP:0002894	{'id': 'HP:0002894', 'label': 'Neoplasm of the pancreas'}
HP:0012090	{'id': 'HP:0012090', 'label': 'Abnormal pancreas morphology'}
HP:0012091	{'id': 'HP:0012091', 'label': 'Abnormality of pancreas physiology'}
HP:0001733	{'id': 'HP:0001733', 'label': 'Pancreatitis'}
HP:0001735	{'id': 'HP:0001735', 'label': 'Acute pancreatitis'}
HP:0005236	{'id': 'HP:0005236', 'label': 'Chronic calcifying pancreatitis'}
HP:0006280	{'id': 'HP:0006280', 'label': 'Chronic pancreatitis'}
HP:0100027	{'id': 'HP:0100027', 'label': 'Recurrent pancreatitis'}
HP:0001734	{'id': 'HP:0001734', 'label': 'Annular pancreas'}
HP:0001737	{'id': 'HP:0001737', 'label': 'Pancreatic cysts'}
HP:0001738	{'id': 'HP:0001738', 'label': 'Exocrine pancreatic insufficiency'}
HP:0002788	{'id': 'HP:0002788', 'label': 'Recurrent upper respiratory tract infections'}
HP:0100630	{'id': 'HP:0100630', 'label': 'Neoplasia of the nasopharynx'}
HP:3000033	{'id': 'HP:3000033', 'label': 'Abnormal nasopharyngeal adenoid morphology'}
HP:0001741	{'id': 'HP:0001741', 'label': 'Phimosis'}
HP:0001743	{'id': 'HP:0001743', 'label': 'Abnormality of the spleen'}
HP:0025408	{'id': 'HP:0025408', 'label': 'Abnormal spleen morphology'}
HP:0025409	{'id': 'HP:0025409', 'label': 'Abnormal spleen physiology'}
HP:0001744	{'id': 'HP:0001744', 'label': 'Splenomegaly'}
HP:0006268	{'id': 'HP:0006268', 'label': 'Fluctuating splenomegaly'}
HP:0001746	{'id': 'HP:0001746', 'label': 'Asplenia'}
HP:0001747	{'id': 'HP:0001747', 'label': 'Accessory spleen'}
HP:0001748	{'id': 'HP:0001748', 'label': 'Polysplenia'}
HP:0011555	{'id': 'HP:0011555', 'label': 'Double inlet left ventricle'}
HP:0011556	{'id': 'HP:0011556', 'label': 'Double inlet right ventricle'}
HP:0011557	{'id': 'HP:0011557', 'label': 'Double inlet to single ventricle of indeterminate morphology'}
HP:0011680	{'id': 'HP:0011680', 'label': 'Single ventricle of indeterminate morphology'}
HP:0001751	{'id': 'HP:0001751', 'label': 'Vestibular dysfunction'}
HP:0001756	{'id': 'HP:0001756', 'label': 'Vestibular hypofunction'}
HP:0002321	{'id': 'HP:0002321', 'label': 'Vertigo'}
HP:0007670	{'id': 'HP:0007670', 'label': 'Abnormal vestibulo-ocular reflex'}
HP:0008555	{'id': 'HP:0008555', 'label': 'Absent vestibular function'}
HP:0001760	{'id': 'HP:0001760', 'label': 'Abnormal foot morphology'}
HP:0001761	{'id': 'HP:0001761', 'label': 'Pes cavus'}
HP:0001763	{'id': 'HP:0001763', 'label': 'Pes planus'}
HP:0001769	{'id': 'HP:0001769', 'label': 'Broad foot'}
HP:0001780	{'id': 'HP:0001780', 'label': 'Abnormality of toe'}
HP:0001786	{'id': 'HP:0001786', 'label': 'Narrow foot'}
HP:0001832	{'id': 'HP:0001832', 'label': 'Abnormal metatarsal morphology'}
HP:0001833	{'id': 'HP:0001833', 'label': 'Long foot'}
HP:0001839	{'id': 'HP:0001839', 'label': 'Split foot'}
HP:0001850	{'id': 'HP:0001850', 'label': 'Abnormality of the tarsal bones'}
HP:0001854	{'id': 'HP:0001854', 'label': 'Podagra'}
HP:0001886	{'id': 'HP:0001886', 'label': 'Foot osteomyelitis'}
HP:0005109	{'id': 'HP:0005109', 'label': 'Abnormality of the Achilles tendon'}
HP:0005656	{'id': 'HP:0005656', 'label': 'Positional foot deformity'}
HP:0006494	{'id': 'HP:0006494', 'label': 'Aplasia/Hypoplasia involving bones of the feet'}
HP:0008081	{'id': 'HP:0008081', 'label': 'Pes valgus'}
HP:0008082	{'id': 'HP:0008082', 'label': 'Medial deviation of the foot'}
HP:0008090	{'id': 'HP:0008090', 'label': 'Ankylosis of feet small joints'}
HP:0008110	{'id': 'HP:0008110', 'label': 'Equinovarus deformity'}
HP:0008132	{'id': 'HP:0008132', 'label': 'Medial rotation of the medial malleolus'}
HP:0008366	{'id': 'HP:0008366', 'label': 'Contractures involving the joints of the feet'}
HP:0009134	{'id': 'HP:0009134', 'label': 'Osteolysis involving bones of the feet'}
HP:0009136	{'id': 'HP:0009136', 'label': 'Duplication involving bones of the feet'}
HP:0009140	{'id': 'HP:0009140', 'label': 'Synostosis involving bones of the feet'}
HP:0010219	{'id': 'HP:0010219', 'label': 'Structural foot deformity'}
HP:0010507	{'id': 'HP:0010507', 'label': 'Foot asymmetry'}
HP:0010675	{'id': 'HP:0010675', 'label': 'Abnormal foot bone ossification'}
HP:0032276	{'id': 'HP:0032276', 'label': 'Prominent subcalcaneal fat pad'}
HP:0041162	{'id': 'HP:0041162', 'label': 'Fractured foot bone'}
HP:0100872	{'id': 'HP:0100872', 'label': 'Abnormality of the plantar skin of foot'}
HP:0008075	{'id': 'HP:0008075', 'label': 'Progressive pes cavus'}
HP:0001762	{'id': 'HP:0001762', 'label': 'Talipes equinovarus'}
HP:0001776	{'id': 'HP:0001776', 'label': 'Bilateral talipes equinovarus'}
HP:0004696	{'id': 'HP:0004696', 'label': 'Talipes cavus equinovarus'}
HP:0032649	{'id': 'HP:0032649', 'label': 'Skewfoot'}
